,PLAYER_NAME,PLAYER_ID,TEAM_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,METRIC
177,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-06T00:00:00,CLE @ WAS,2.721367758186398
178,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-08T00:00:00,CLE @ MIN,2.09771354705274
179,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-10T00:00:00,CLE @ PHI,3.2730857503152584
180,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-12T00:00:00,CLE @ DAL,2.594021973631642
181,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-14T00:00:00,CLE @ SAS,2.1209285714285717
182,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-15T00:00:00,CLE @ HOU,2.38154745327959
183,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-18T00:00:00,CLE vs. GSW,2.015800304105423
184,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-20T00:00:00,CLE @ BKN,2.702656893682942
185,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-21T00:00:00,CLE vs. LAC,2.203253908100426
186,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-23T00:00:00,CLE vs. CHI,2.0350469798657715
187,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-25T00:00:00,CLE vs. MIN,3.1628233231039027
188,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-27T00:00:00,CLE vs. PHX,2.6486112603416783
189,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-29T00:00:00,CLE @ DET,2.0491899441340786
190,LeBron James,2544,Cleveland Cavaliers,CLE,2016-01-30T00:00:00,CLE vs. SAS,2.372325036603221
191,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-01T00:00:00,CLE @ IND,1.8120899843206242
192,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-03T00:00:00,CLE @ CHA,1.8426098807495737
193,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-05T00:00:00,CLE vs. BOS,1.7534551422319478
194,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-06T00:00:00,CLE vs. NOP,2.7946866485013633
195,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-08T00:00:00,CLE vs. SAC,2.9003236245954698
196,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-10T00:00:00,CLE vs. LAL,2.5905066139369968
197,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-18T00:00:00,CLE vs. CHI,2.532298025999037
198,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-21T00:00:00,CLE @ OKC,2.8868859746610354
199,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-22T00:00:00,CLE vs. DET,1.7314340964658812
200,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-24T00:00:00,CLE vs. CHA,2.729554700384827
201,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-26T00:00:00,CLE @ TOR,2.222831316374414
202,LeBron James,2544,Cleveland Cavaliers,CLE,2016-02-29T00:00:00,CLE vs. IND,2.6594947940244453
203,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-04T00:00:00,CLE vs. WAS,2.922809732813957
204,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-05T00:00:00,CLE vs. BOS,2.411555555555556
205,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-07T00:00:00,CLE vs. MEM,2.702737821080602
206,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-09T00:00:00,CLE @ SAC,2.3307934336525307
207,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-10T00:00:00,CLE @ LAL,2.1215543644716695
208,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-13T00:00:00,CLE @ LAC,3.1511128594682587
209,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-14T00:00:00,CLE @ UTA,2.200600542250339
210,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-18T00:00:00,CLE @ ORL,2.0436567164179102
211,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-19T00:00:00,CLE @ MIA,1.626098110374171
212,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-21T00:00:00,CLE vs. DEN,3.1152313060817547
213,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-23T00:00:00,CLE vs. MIL,2.306952873200018
214,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-24T00:00:00,CLE @ BKN,2.946904386256712
215,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-26T00:00:00,CLE @ NYK,3.0382437569884457
216,LeBron James,2544,Cleveland Cavaliers,CLE,2016-03-31T00:00:00,CLE vs. BKN,2.4726521739130436
217,LeBron James,2544,Cleveland Cavaliers,CLE,2016-04-01T00:00:00,CLE @ ATL,2.475285296104481
218,LeBron James,2544,Cleveland Cavaliers,CLE,2016-04-03T00:00:00,CLE vs. CHA,2.591102040816327
219,LeBron James,2544,Cleveland Cavaliers,CLE,2016-04-05T00:00:00,CLE @ MIL,3.0974287750133604
220,LeBron James,2544,Cleveland Cavaliers,CLE,2016-04-09T00:00:00,CLE @ CHI,3.196971465629053
221,LeBron James,2544,Cleveland Cavaliers,CLE,2016-04-11T00:00:00,CLE vs. ATL,3.704388174807198
222,LeBron James,2544,Cleveland Cavaliers,CLE,2016-10-25T00:00:00,CLE vs. NYK,2.223802882141019
223,LeBron James,2544,Cleveland Cavaliers,CLE,2016-10-28T00:00:00,CLE @ TOR,2.1058234533304594
224,LeBron James,2544,Cleveland Cavaliers,CLE,2016-10-29T00:00:00,CLE vs. ORL,2.0993076923076925
225,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-01T00:00:00,CLE vs. HOU,2.15810923119829
226,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-03T00:00:00,CLE vs. BOS,2.977401466544455
227,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-05T00:00:00,CLE @ PHI,2.563241635687732
228,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-08T00:00:00,CLE vs. ATL,2.7931589368049905
229,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-11T00:00:00,CLE @ WAS,2.7305059482155354
230,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-13T00:00:00,CLE vs. CHA,2.082033591731266
231,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-15T00:00:00,CLE vs. TOR,2.638978984238179
232,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-18T00:00:00,CLE vs. DET,2.391663101604278
233,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-23T00:00:00,CLE vs. POR,3.3459999999999996
234,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-25T00:00:00,CLE vs. DAL,2.791432013769363
235,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-27T00:00:00,CLE @ PHI,2.4176626506024093
236,LeBron James,2544,Cleveland Cavaliers,CLE,2016-11-29T00:00:00,CLE @ MIL,1.7601581348200712
237,LeBron James,2544,Cleveland Cavaliers,CLE,2016-12-01T00:00:00,CLE vs. LAC,1.3482072384729797
238,LeBron James,2544,Cleveland Cavaliers,CLE,2016-12-02T00:00:00,CLE @ CHI,1.6180298507462687
239,LeBron James,2544,Cleveland Cavaliers,CLE,2016-12-05T00:00:00,CLE @ TOR,2.6366033320111066
240,LeBron James,2544,Cleveland Cavaliers,CLE,2016-12-07T00:00:00,CLE @ NYK,2.6843368940016434
241,LeBron James,2544,Cleveland Cavaliers,CLE,2016-12-09T00:00:00,CLE vs. MIA,2.3695140687807053
