,PLAYER_NAME,PLAYER_ID,TEAM_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,METRIC
159,James Harden,201935,Houston Rockets,HOU,2015-11-06T00:00:00,HOU @ SAC,2.9010585424133817
160,James Harden,201935,Houston Rockets,HOU,2015-11-07T00:00:00,HOU @ LAC,2.7488411097099625
161,James Harden,201935,Houston Rockets,HOU,2015-11-11T00:00:00,HOU vs. BKN,2.1925342584562015
162,James Harden,201935,Houston Rockets,HOU,2015-11-13T00:00:00,HOU @ DEN,2.3103018037835463
163,James Harden,201935,Houston Rockets,HOU,2015-11-14T00:00:00,HOU vs. DAL,2.029
164,James Harden,201935,Houston Rockets,HOU,2015-11-16T00:00:00,HOU vs. BOS,2.13944469399214
165,James Harden,201935,Houston Rockets,HOU,2015-11-18T00:00:00,HOU vs. POR,2.671835882290898
166,James Harden,201935,Houston Rockets,HOU,2015-11-20T00:00:00,HOU @ MEM,2.130946451975285
167,James Harden,201935,Houston Rockets,HOU,2015-11-21T00:00:00,HOU vs. NYK,3.0640369967355827
168,James Harden,201935,Houston Rockets,HOU,2015-11-25T00:00:00,HOU vs. MEM,3.1170953545232276
169,James Harden,201935,Houston Rockets,HOU,2015-11-27T00:00:00,HOU vs. PHI,2.9208900697442712
170,James Harden,201935,Houston Rockets,HOU,2015-11-29T00:00:00,HOU @ NYK,1.685476821192053
171,James Harden,201935,Houston Rockets,HOU,2015-11-30T00:00:00,HOU @ DET,2.466446542364881
172,James Harden,201935,Houston Rockets,HOU,2015-12-02T00:00:00,HOU vs. NOP,2.277774704606806
173,James Harden,201935,Houston Rockets,HOU,2015-12-04T00:00:00,HOU @ DAL,2.3705453371460203
174,James Harden,201935,Houston Rockets,HOU,2015-12-05T00:00:00,HOU vs. SAC,2.8649514699020067
175,James Harden,201935,Houston Rockets,HOU,2015-12-08T00:00:00,HOU @ BKN,1.5661739745403112
176,James Harden,201935,Houston Rockets,HOU,2015-12-09T00:00:00,HOU @ WAS,3.0121881765195675
177,James Harden,201935,Houston Rockets,HOU,2015-12-12T00:00:00,HOU vs. LAL,3.0401752316764954
178,James Harden,201935,Houston Rockets,HOU,2015-12-14T00:00:00,HOU @ DEN,2.3095996122152203
179,James Harden,201935,Houston Rockets,HOU,2015-12-15T00:00:00,HOU @ SAC,2.683914951989026
180,James Harden,201935,Houston Rockets,HOU,2015-12-17T00:00:00,HOU @ LAL,2.2165830258302592
181,James Harden,201935,Houston Rockets,HOU,2015-12-19T00:00:00,HOU vs. LAC,1.9308373702422148
182,James Harden,201935,Houston Rockets,HOU,2015-12-21T00:00:00,HOU vs. CHA,2.548959961868446
183,James Harden,201935,Houston Rockets,HOU,2015-12-23T00:00:00,HOU @ ORL,2.7453416149068324
